,zpid,price,priceLabel,beds,baths,area,latLong,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,variableData,hdpData,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,availabilityDate,buildingId,lotId,minBeds,minBaths,minArea,unitCount,isBuilding,badgeInfo,canSaveBuilding,lotAreaString,plid,communityName,style,isCdpResult
92,27171972,"$399,000",$399K,3.0,3.0,1787.0,"{'latitude': 32.958767, 'longitude': -96.76285}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/c837cc18e4906f4160d2e4e61e2da0f7-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$26,000 (Sep 15)'}","{'homeInfo': {'zpid': 27171972, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.958767, 'longitude': -96.76285, 'price': 399000.0, 'datePriceChanged': 1663225200000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1787.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$26,000 (Sep 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 399000.0, 'priceChange': -26000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 308020.0, 'lotAreaValue': 9104.04, 'lotAreaUnit': 'sqft'}}",/homedetails/1306-Northlake-Dr-Richardson-TX-75080/27171972_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
93,27162586,"$439,500",$440K,3.0,3.0,1843.0,"{'latitude': 32.944324, 'longitude': -96.71026}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/41fcac6f6370c351adc2745473b91568-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 27162586, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.944324, 'longitude': -96.71026, 'price': 439500.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1843.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 434617, 'rentZestimate': 2459, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 439500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 276360.0, 'lotAreaValue': 9626.76, 'lotAreaUnit': 'sqft'}}",/homedetails/6-Briarcrest-Ct-Richardson-TX-75081/27162586_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
94,53122624,"$575,000",$575K,5.0,3.0,3297.0,"{'latitude': 32.9886, 'longitude': -96.63905}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/b2672d1d6d1da6e8253e0512f76ed464-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$24,900 (Sep 10)'}","{'homeInfo': {'zpid': 53122624, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.9886, 'longitude': -96.63905, 'price': 575000.0, 'datePriceChanged': 1662793200000, 'bathrooms': 3.0, 'bedrooms': 5.0, 'livingArea': 3297.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 570500, 'rentZestimate': 3427, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$24,900 (Sep 10)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 575000.0, 'priceChange': -24900, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 381972.0, 'lotAreaValue': 9147.6, 'lotAreaUnit': 'sqft'}}",/homedetails/4420-Greenfield-Dr-Richardson-TX-75082/53122624_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
95,27176809,"$429,000",$429K,4.0,3.0,2392.0,"{'latitude': 32.976025, 'longitude': -96.69537}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/09b1fc8a0e5756ef66783545f6d212b6-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$6,000 (Aug 7)'}","{'homeInfo': {'zpid': 27176809, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.976025, 'longitude': -96.69537, 'price': 429000.0, 'datePriceChanged': 1659855600000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2392.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 429002, 'rentZestimate': 2775, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$6,000 (Aug 7)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 429000.0, 'priceChange': -6000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 307170.0, 'lotAreaValue': 9713.88, 'lotAreaUnit': 'sqft'}}",/homedetails/1503-Springtree-Cir-Richardson-TX-75082/27176809_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
96,53068978,"$499,900",$500K,4.0,3.0,2479.0,"{'latitude': 32.995853, 'longitude': -96.694855}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/085dcb2ed662cdbfe2886cd00ff2df53-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$45,100 (Sep 8)'}","{'homeInfo': {'zpid': 53068978, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.995853, 'longitude': -96.694855, 'price': 499900.0, 'datePriceChanged': 1662620400000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2479.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 497900, 'rentZestimate': 2813, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$45,100 (Sep 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 499900.0, 'priceChange': -45100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 324959.0, 'lotAreaValue': 0.27, 'lotAreaUnit': 'acres'}}",/homedetails/3207-Foxcreek-Dr-Richardson-TX-75082/53068978_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
97,2062359686,"$489,000",$489K,2.0,3.0,1508.0,"{'latitude': 32.998695, 'longitude': -96.70657}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/1c66d72f0042128d8d077bf192c5c1c7-p_e.jpg,True,False,NEW_CONSTRUCTION,,"{'homeInfo': {'zpid': 2062359686, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.998695, 'longitude': -96.70657, 'price': 489000.0, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 1508.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 489000.0, 'newConstructionType': 'NEW_CONSTRUCTION_TYPE_OTHER', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 8494.2, 'lotAreaUnit': 'sqft'}}",/homedetails/3430-Red-Moon-Way-Richardson-TX-75082/2062359686_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,,,
98,26589628,"$684,990",$685K,4.0,3.0,2227.0,"{'latitude': 32.990433, 'longitude': -96.71691}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/79a996a80b88d2f268238ff02272e59e-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$14,910 (Aug 29)'}","{'homeInfo': {'zpid': 26589628, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.990433, 'longitude': -96.71691, 'price': 684990.0, 'datePriceChanged': 1661756400000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2227.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$14,910 (Aug 29)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 684990.0, 'priceChange': -14910, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 356262.0, 'lotAreaValue': 10018.8, 'lotAreaUnit': 'sqft'}}",/homedetails/2633-W-Prairie-Creek-Dr-Richardson-TX-75080/26589628_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
99,27159764,"$409,900",$410K,4.0,3.0,2115.0,"{'latitude': 32.97171, 'longitude': -96.69118}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/27868ffbf9c3f883fd6b03df05fd1e5f-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Aug 20)'}","{'homeInfo': {'zpid': 27159764, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.97171, 'longitude': -96.69118, 'price': 409900.0, 'datePriceChanged': 1660978800000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2115.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 409700, 'rentZestimate': 2499, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$20,000 (Aug 20)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 409900.0, 'priceChange': -20000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 263320.0, 'lotAreaValue': 8232.84, 'lotAreaUnit': 'sqft'}}",/homedetails/1719-Arvada-Dr-Richardson-TX-75081/27159764_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
100,249767866,"$329,000",$329K,,,,"{'latitude': 32.985588, 'longitude': -96.64868}",FOR_SALE,Lot / Land for sale,False,False,False,https://photos.zillowstatic.com/fp/d58dc99823652bb94b0e3181c6a9d75e-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 249767866, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.985588, 'longitude': -96.64868, 'price': 329000.0, 'homeType': 'LOT', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 2400, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 329000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 160000.0, 'lotAreaValue': 8363.52, 'lotAreaUnit': 'sqft'}}",/homedetails/2917-Saihaan-Dr-Richardson-TX-75082/249767866_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,"8,364 sqft",,,,
101,27174407,"$210,000",$210K,2.0,2.0,1156.0,"{'latitude': 32.94307, 'longitude': -96.68364}",FOR_SALE,Condo for sale,False,False,False,https://photos.zillowstatic.com/fp/5a67816f278a78f221cb8ff17fcdd9ba-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$2,900 (Aug 19)'}","{'homeInfo': {'zpid': 27174407, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.94307, 'longitude': -96.68364, 'price': 210000.0, 'datePriceChanged': 1660892400000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1156.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 210600, 'rentZestimate': 1757, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$2,900 (Aug 19)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 210000.0, 'priceChange': -2900, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 104040.0, 'unit': 'Bldg Ff Suite 2101', 'lotAreaValue': 10.198, 'lotAreaUnit': 'acres'}}",/homedetails/2101-Trellis-Pl-BLDG-FF-SUITE-2101-Richardson-TX-75081/27174407_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
102,27176308,"$600,000",$600K,4.0,4.0,3517.0,"{'latitude': 32.972237, 'longitude': -96.68703}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/c8120fe53a128faca4fc6b74c29ee83a-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$15,000 (Sep 2)'}","{'homeInfo': {'zpid': 27176308, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.972237, 'longitude': -96.68703, 'price': 600000.0, 'datePriceChanged': 1662102000000, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3517.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$15,000 (Sep 2)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 600000.0, 'priceChange': -15000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 404000.0, 'lotAreaValue': 7056.72, 'lotAreaUnit': 'sqft'}}",/homedetails/1905-Barclay-Pl-Richardson-TX-75081/27176308_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
103,27171533,"$417,000",$417K,3.0,3.0,1800.0,"{'latitude': 32.952244, 'longitude': -96.75681}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/6079632bd18026a289d78739a04e077a-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 27171533, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.952244, 'longitude': -96.75681, 'price': 417000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1800.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 478300, 'rentZestimate': 2499, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 417000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 347840.0, 'lotAreaValue': 9452.52, 'lotAreaUnit': 'sqft'}}",/homedetails/108-Saint-Lukes-Dr-Richardson-TX-75080/27171533_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
104,2062516634,"$549,000",$549K,3.0,3.0,2014.0,"{'latitude': 32.997704, 'longitude': -96.705666}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/1c66d72f0042128d8d077bf192c5c1c7-p_e.jpg,True,False,NEW_CONSTRUCTION,"{'type': 'OPEN_HOUSE', 'text': 'Open: Please contact Co...'}","{'homeInfo': {'zpid': 2062516634, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.997704, 'longitude': -96.705666, 'price': 549000.0, 'datePriceChanged': 1662534000000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2014.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_newHome': True}, 'priceReduction': '$10,000 (Sep 7)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 549000.0, 'priceChange': -10000, 'providerListingID': '29714078', 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': True, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 8494.2, 'lotAreaUnit': 'sqft'}}",/homedetails/3408-Red-Moon-Way-Richardson-TX-75082/2062516634_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,The Commons at Spring Creek,,
105,27175078,"$749,000",$749K,5.0,4.0,3802.0,"{'latitude': 32.93568, 'longitude': -96.71575}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/3786d3a8831f20ac23e5ad6fe2218416-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 27175078, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.93568, 'longitude': -96.71575, 'price': 749000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3802.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 751300, 'rentZestimate': 4229, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 749000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 439050.0, 'lotAreaValue': 10454.4, 'lotAreaUnit': 'sqft'}}",/homedetails/622-Sunningdale-Richardson-TX-75081/27175078_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
106,53092188,"$452,000",$452K,4.0,2.0,1992.0,"{'latitude': 33.00082, 'longitude': -96.61717}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/adeb41d222e23f85f66dbc1608564b21-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$12,000 (Sep 8)'}","{'homeInfo': {'zpid': 53092188, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 33.00082, 'longitude': -96.61717, 'price': 452000.0, 'datePriceChanged': 1662620400000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1992.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 447000, 'rentZestimate': 2364, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$12,000 (Sep 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 452000.0, 'priceChange': -12000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 274632.0, 'lotAreaValue': 0.31, 'lotAreaUnit': 'acres'}}",/homedetails/5614-Manchester-Dr-Richardson-TX-75082/53092188_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
107,27172165,"$425,000",$425K,4.0,2.0,1461.0,"{'latitude': 32.9527, 'longitude': -96.76528}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/7f49fb9ca5f52e2e21fe746fc3e6ba51-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$24,000 (Aug 31)'}","{'homeInfo': {'zpid': 27172165, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.9527, 'longitude': -96.76528, 'price': 425000.0, 'datePriceChanged': 1661929200000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1461.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 417300, 'rentZestimate': 2350, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$24,000 (Aug 31)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 425000.0, 'priceChange': -24000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 265260.0, 'lotAreaValue': 8015.04, 'lotAreaUnit': 'sqft'}}",/homedetails/115-Brookwood-Dr-Richardson-TX-75080/27172165_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
108,26642747,"$799,500",$800K,5.0,4.0,4770.0,"{'latitude': 32.995274, 'longitude': -96.69196}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/d1306826fa8eb8ca7d535e2932250f42-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 26642747, 'zipcode': '75082', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.995274, 'longitude': -96.69196, 'price': 799500.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 4770.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 799500, 'rentZestimate': 4500, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 799500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 251991.0, 'lotAreaValue': 0.37, 'lotAreaUnit': 'acres'}}",/homedetails/1701-Waverly-Ct-Richardson-TX-75082/26642747_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
109,27162926,"$779,000",$779K,6.0,5.0,4286.0,"{'latitude': 32.985554, 'longitude': -96.74298}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/4805767e63a8f79202207cf1f3247374-p_e.jpg,True,False,,"{'type': '3D_HOME', 'text': '3D Tour'}","{'homeInfo': {'zpid': 27162926, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.985554, 'longitude': -96.74298, 'price': 779000.0, 'datePriceChanged': 1658386800000, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 4286.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 772000, 'rentZestimate': 6069, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$70,000 (Jul 21)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 779000.0, 'priceChange': -70000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 505790.0, 'lotAreaValue': 9250.0, 'lotAreaUnit': 'sqft'}}",/homedetails/1136-Wilderness-Trl-Richardson-TX-75080/27162926_zpid/,ForSale,For Sale by Agent,True,False,False,--,False,False,,,,,,,,,,,,,,,
110,27178809,"$396,000",$396K,3.0,2.0,1909.0,"{'latitude': 32.97462, 'longitude': -96.73191}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/43fd8333601048020eab30a2441c69df-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$8,000 (Aug 11)'}","{'homeInfo': {'zpid': 27178809, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.97462, 'longitude': -96.73191, 'price': 396000.0, 'datePriceChanged': 1660201200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1909.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 387999, 'rentZestimate': 2434, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$8,000 (Aug 11)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 396000.0, 'priceChange': -8000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 286630.0, 'lotAreaValue': 7487.964, 'lotAreaUnit': 'sqft'}}",/homedetails/412-Provincetown-Ln-Richardson-TX-75080/27178809_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
111,27176520,"$424,000",$424K,4.0,2.0,1678.0,"{'latitude': 32.94082, 'longitude': -96.68431}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/345f52007069bf669f48479267b75805-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$900 (Sep 7)'}","{'homeInfo': {'zpid': 27176520, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.94082, 'longitude': -96.68431, 'price': 424000.0, 'datePriceChanged': 1662534000000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1678.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$900 (Sep 7)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 424000.0, 'priceChange': -900, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 240340.0, 'lotAreaValue': 7492.32, 'lotAreaUnit': 'sqft'}}",/homedetails/2121-Sunrise-Trl-Richardson-TX-75081/27176520_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
